WORD_CLEAN,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_GAZE_DURATION,WORD_FIRST_FIXATION_DURATION,WORD_SECOND_FIXATION_DURATION,WORD_THIRD_FIXATION_DURATION,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SKIP,WORD_SPILLOVER,WORD_RUN_COUNT
inarticulate,2.076923077,0.029923077,310.3076923,233.6923077,137.8461538,57.30769231,448.7692308,0.031076923,0,74.38461538,1.307692308
inches,0.571428571,0.007142857,95.21428571,83.07142857,12.14285714,0,95.21428571,0.005421429,0.5,20.64285714,0.5
incidents,1.607142857,0.016671429,277.9285714,215.3928571,85.46428571,26.71428571,347.3571429,0.017007143,0.535714286,0,1.178571429
inclination,1.785714286,0.025571429,386.4285714,299.1428571,133.7857143,31.14285714,464.0714286,0.032221429,0.071428571,85.85714286,1.285714286
inclined,1.344583987,0.016090345,259.7362637,208.1821036,69.55729984,20.75039246,301.5918367,0.017013815,0.216640502,34.1711146,1.052590267
included,1.637362637,0.021445055,243.3241758,210.5521978,100.9148352,17.28296703,342.3214286,0.021685989,0.260989011,31.16208791,1.414835165
income,0.928571429,0.012328571,140.6428571,134.3571429,28.21428571,0,162.5714286,0.010014286,0.285714286,28.35714286,0.857142857
inconceivable,2.071428571,0.023664286,317,188.2857143,140.3571429,80.5,436.7857143,0.023564286,0.142857143,164.2142857,1.357142857
incongruous,1.076923077,0.016507692,180.4615385,146.5384615,59.84615385,28.07692308,251.4615385,0.019815385,0.384615385,0,0.846153846
inconvenience,1.285714286,0.018514286,285.7142857,240.7857143,63.64285714,0,304.4285714,0.020785714,0.071428571,77.28571429,1
increase,1.857142857,0.026028571,269.1428571,195.9285714,151.8571429,20.85714286,389.0714286,0.025992857,0.357142857,62.07142857,1.5
increased,1.285714286,0.01555,229.5,206.4285714,61.28571429,24.07142857,291.7857143,0.016607143,0.214285714,121.4285714,1
increasing,1.357142857,0.013771429,219.2142857,188.5714286,60.42857143,0,249,0.012142857,0,189.9285714,1.142857143
incredible,1.743589744,0.019326923,215.8901099,163.8864469,125.7527473,46.04395604,347.3919414,0.017823077,0.293040293,66.54578755,1.402930403
incredulous,1.641025641,0.021207692,287.0641026,198.3315018,102.6520147,39.54029304,352.6520147,0.021281319,0.126373626,125.8717949,1.173992674
incriminating,1.153846154,0.020623077,244.0769231,214.0769231,61.61538462,0,275.6923077,0.024723077,0.153846154,198.7692308,1
indecision,1.214285714,0.013814286,200.7142857,168.4285714,77.71428571,17.07142857,263.2142857,0.014214286,0.357142857,19.28571429,0.928571429
indeed,1.208791209,0.01512295,206.4281488,174.6648352,59.08579882,19.25401522,262.4336433,0.015849366,0.261200338,60.03677092,0.99112426
indefinable,1.285714286,0.021064286,260.1428571,237.2857143,70.92857143,16.78571429,325,0.025492857,0.071428571,42.85714286,1.142857143
indeterminate,2.214285714,0.033492857,529.6428571,260.7857143,164.2857143,97.78571429,569.5714286,0.040464286,0.071428571,168.2142857,1.142857143
indicate,1.5,0.019064286,207.4285714,189.9285714,62.35714286,4.928571429,265.3571429,0.017464286,0.071428571,24.5,1.357142857
indicated,1.392857143,0.016796429,257.6071429,202.8571429,65.07142857,19.71428571,287.6428571,0.016596429,0.571428571,6.714285714,1.071428571
indicating,1.357142857,0.01795,246.1428571,215.4285714,65.78571429,0,281.2142857,0.018192857,0.285714286,63.42857143,1.142857143
indifferent,1.357142857,0.019371429,246.0714286,215.9285714,73.53571429,5,294.4642857,0.019885714,0.178571429,11,1.142857143
indignantly,1.338827839,0.016605495,289.4120879,205.3479853,87.75641026,17.28388278,310.3882784,0.018502381,0.195970696,42.3003663,0.970695971
indignation,1.5,0.022371429,222.9285714,209.5714286,62.42857143,29.21428571,301.2142857,0.022342857,0.214285714,0,1.214285714
indiscriminately,1.714285714,0.017792857,343.1428571,275.9285714,129.0714286,37.42857143,442.4285714,0.021921429,0,44.92857143,1.214285714
individual,1.261904762,0.015714286,205.4285714,195.3095238,55.02380952,16,266.3333333,0.016142857,0.095238095,47.92857143,1.166666667
induce,1.230769231,0.013576923,232.1538462,186.5384615,66.61538462,14.07692308,267.2307692,0.013815385,0.461538462,27.30769231,0.923076923
induced,2.076923077,0.019276923,268.4615385,253.8461538,159.8461538,59.07692308,487.5384615,0.021415385,0.307692308,36.76923077,1.923076923
indulged,1.428571429,0.014942857,288.0714286,232.6785714,93.57142857,20.5,353.0714286,0.017189286,0.285714286,63.92857143,1.142857143
industrious,1.285714286,0.016935714,276.2142857,191.1428571,53.07142857,27.28571429,291.2142857,0.017142857,0.142857143,62.42857143,0.928571429
inexorably,1.615384615,0.022884615,349,263.9230769,120.7692308,15,399.6923077,0.026107692,0.307692308,125.3846154,1.153846154
inexplicable,2.393772894,0.027002747,290.5,199.8296703,141.9413919,94.44505495,510.8901099,0.026432418,0.120879121,31.67032967,1.666666667
inexpressible,1.923076923,0.029438462,261.5384615,210.5384615,133.4615385,55.69230769,399.6923077,0.028992308,0.230769231,157.0769231,1.461538462
infamous,1.076923077,0.0122,315.0769231,284.6923077,30.38461538,0,315.0769231,0.017115385,0.153846154,160.5384615,0.923076923
infatuation,2.928571429,0.025107143,378.7857143,255.5714286,152.1428571,113.8571429,594.2142857,0.023492857,0.214285714,55,1.928571429
infidelity,1.769230769,0.0159,525.2307692,344,82.38461538,82,537.3076923,0.023515385,0.153846154,63.92307692,1.076923077
infinite,1.5,0.019607143,289.7857143,180.7142857,114.1428571,26.78571429,321.6428571,0.020685714,0.214285714,92.5,1
inflamed,1.642857143,0.015235714,429.7857143,284.2857143,139,19.35714286,462.5,0.021235714,0.428571429,34.71428571,1.071428571
influence,1.554945055,0.018715385,283.4835165,228.3296703,98.25,14.03571429,340.6153846,0.019495879,0,40.06043956,1.288461538
information,1.489010989,0.021830769,256.9230769,205.0164835,55.00274725,27.76923077,287.7884615,0.020303297,0.112637363,86.53571429,1.18956044
informed,1.25,0.0158,188.6428571,160.9642857,87.85714286,8.214285714,257.0357143,0.015260714,0.321428571,14.42857143,1.071428571
ingenious,1.285714286,0.015828571,244.6666667,193.0952381,64.83333333,15.76190476,286.9285714,0.016190476,0.214285714,109.4285714,1.023809524
inhabited,1.357142857,0.015035714,290.2142857,255.3571429,76.07142857,0,331.4285714,0.018114286,0,46.35714286,1.214285714
inherit,1.395604396,0.017345879,231.6813187,184.4752747,79.86126374,17.36813187,281.7046703,0.016589011,0.229395604,61.48214286,1.130494505
inherited,1.285714286,0.01815,211.6428571,182.7142857,66.21428571,0,248.9285714,0.017335714,0.142857143,71.57142857,1.071428571
init,1.076923077,0.009630769,183.3076923,138.0769231,70.23076923,0,208.3076923,0.0087,0.538461538,35.61538462,0.846153846
initial,1.5,0.014439286,273.7857143,235.1071429,78.67857143,43.28571429,361.7857143,0.016053571,0.178571429,173.75,1.285714286
initiative,1.785714286,0.0165,284.6428571,243.7142857,92.57142857,52.07142857,406,0.016985714,0.142857143,212.2857143,1.357142857
innocence,1.236263736,0.015324451,238.3763736,213.7527473,47.11538462,14.1771978,275.0453297,0.015991484,0.108516484,25.93681319,1.090659341
innocent,1.293040293,0.014685348,264.0970696,198.8040293,58.69413919,30.23992674,292.0952381,0.016126923,0.227106227,45.8992674,0.924908425
innuendoes,1.824175824,0.021111538,348.4423077,220.8708791,161.1483516,58.41208791,483.1483516,0.027428846,0.217032967,75.65384615,1.186813187
inquest,1.092212136,0.013799737,195.0754897,176.0781175,43.14452938,10.90324892,231.0910177,0.013917726,0.266602962,64.32059245,0.97061634
inquired,0.976190476,0.01337967,203.032967,185.3992674,27.72527473,4.153846154,218.047619,0.01445641,0.441391941,41.44688645,0.827838828
inquiries,1.428571429,0.0192,227.0714286,200,110.8571429,22.07142857,332.9285714,0.020535714,0.214285714,56.35714286,1.285714286
inscribed,0.857142857,0.011285714,173.6428571,168.3571429,24.28571429,0,192.6428571,0.0122,0.428571429,131.3571429,0.785714286
inserted,1.892857143,0.019317857,324.0357143,230.1071429,94.78571429,28.28571429,384.8571429,0.018364286,0.107142857,42.17857143,1.25
inside,1.119611158,0.013685123,199.9243449,180.0198648,40.34911243,10.92899408,235.8744717,0.013799112,0.204564666,52.59594252,1.013102282
insignificant,1.571428571,0.018571429,287.7857143,253.7142857,92.85714286,26.21428571,372.7857143,0.020342857,0.142857143,167.0714286,1.357142857
insinuations,2.203296703,0.026909066,380.2967033,242.9807692,124.0494505,62.80494505,479.0027473,0.029119505,0.035714286,108.7197802,1.263736264
insist,1,0.013160714,175.2857143,163.8571429,42.89285714,0,206.75,0.013003571,0.607142857,4.142857143,0.928571429
insisted,1.409340659,0.015376648,282.0769231,236.5934066,95.93406593,59.80494505,392.3324176,0.020734066,0.145604396,0,1.186813187
insistence,1.785714286,0.026485714,315.0714286,261.8571429,81.42857143,53.28571429,443.7142857,0.03045,0,47.21428571,1.428571429
insolence,1.857142857,0.021957143,239.2857143,185.5714286,105.3571429,68.5,372.6428571,0.021514286,0.142857143,42.5,1.571428571
insoluble,1.923076923,0.019992308,313.7692308,184.8461538,154,59.84615385,398.6923077,0.018953846,0.153846154,241.9230769,1.307692308
insomnia,1.857142857,0.0263,302.1428571,255,124.8571429,23.92857143,403.7857143,0.026635714,0,77.71428571,1.5
inspect,1.214285714,0.012635714,211.7857143,202.2142857,52.42857143,0,254.6428571,0.012228571,0.071428571,22.64285714,1.142857143
inspection,1.714285714,0.025028571,255.8571429,202.5714286,101,33.35714286,362.8571429,0.024885714,0.142857143,33.78571429,1.214285714
inspector,1.307692308,0.012246154,222.7692308,213.8461538,65.30769231,0,279.1538462,0.012892308,0.230769231,55.76923077,1.230769231
installed,1.428571429,0.016278571,153.7857143,144,60.21428571,34.28571429,257.5,0.013478571,0.285714286,24.42857143,1.285714286
instance,1.512820513,0.017915018,283.9413919,214.7710623,89.58608059,26.54945055,330.9065934,0.019028571,0.120879121,34.23992674,1.172161172
instant,1.571428571,0.017119048,269.7857143,232.1428571,76.11904762,41.33333333,357.8333333,0.019738095,0.30952381,88.95238095,1.30952381
instead,1.326923077,0.015125,213.0192308,181.3269231,66.69230769,14.46153846,266.4807692,0.014194231,0.25,30.71153846,1.057692308
instinct,1.257142857,0.014799286,229.1642857,188.9428571,51.6,12.22857143,257.4357143,0.0147,0.178571429,47.77857143,1.028571429
instinctively,1.571428571,0.02185,239.1428571,182.1785714,99.39285714,39.57142857,333.5714286,0.022410714,0.178571429,42.28571429,1.142857143
instincts,1.354395604,0.016774451,279.3049451,213.0851648,77.75549451,13.07142857,305.9835165,0.018394505,0.151098901,32.46703297,1.065934066
instructions,1.611721612,0.020762821,311.7051282,210.2710623,112.1501832,6.593406593,332.5787546,0.020720513,0.197802198,35.73992674,1.120879121
instrumental,1.142857143,0.014107143,191.0714286,163.2857143,38.64285714,0,201.9285714,0.011828571,0.071428571,23.78571429,1
insufferable,0.928571429,0.012371429,170.6428571,141.3571429,41.35714286,0,182.7142857,0.010971429,0.357142857,118.5714286,0.785714286
insuperable,2.230769231,0.021661538,257,218.6153846,123.5384615,97.61538462,522.5384615,0.0254,0.230769231,147.4615385,1.461538462
intangible,1.642857143,0.014985714,409.7857143,287,90.28571429,32.5,409.7857143,0.0171,0,173.4285714,1
intelligence,1.482142857,0.018125,241.6785714,171.7142857,87.875,13.66071429,281.2857143,0.016683929,0.214285714,63.64285714,1.035714286
intelligent,1.157142857,0.013697143,204.3714286,182.8285714,46.78571429,5.285714286,234.9,0.013821429,0.3,40.84285714,1
intend,0.785714286,0.010542857,152.2857143,152.2857143,0,0,152.2857143,0.009257143,0.285714286,36.28571429,0.785714286
intended,1.398351648,0.016290247,257.4615385,210.6538462,65.36401099,30.12362637,322.6414835,0.017261401,0.228021978,18.26923077,1.152472527
intense,1.344093407,0.017370742,213.532967,168.5137363,68.68543956,23.09546703,269.2053571,0.01645467,0.250686813,121.8688187,1.091346154
intensely,1.285714286,0.014964286,215.4285714,141.2857143,56.92857143,31.57142857,246.7857143,0.014207143,0.428571429,51.07142857,0.928571429
intently,1.380952381,0.017488095,264.3809524,222.8809524,58.71428571,16.23809524,303.952381,0.018459524,0.095238095,88.88095238,1.142857143
interest,1.221153846,0.014986035,202.4102564,186.3104396,50.63690476,10.89697802,254.8814103,0.014957418,0.252747253,56.21932234,1.092032967
interested,1.098901099,0.013663187,200.456044,192.0631868,67.5521978,12.00549451,271.6208791,0.016292033,0.269230769,20.56593407,1.024725275
interesting,1.414285714,0.01853,240.8571429,178.7714286,94.74285714,8.7,285.3571429,0.018005714,0.142857143,65.57142857,1.085714286
interfere,1.714285714,0.01905,269.9285714,242.9285714,125.2857143,18.07142857,386.2857143,0.020071429,0.071428571,21.14285714,1.5
interior,1.428571429,0.015464286,259.2142857,220.7142857,51.78571429,17.71428571,302.2857143,0.015314286,0.5,0,1.142857143
interpretation,1.538461538,0.016776923,346.8461538,259.3076923,96,0,355.3076923,0.017284615,0.076923077,50.84615385,1.076923077
interrupt,1.142857143,0.012278571,272.5,260.5714286,33.57142857,0,294.1428571,0.015014286,0,52.14285714,1.071428571
interrupted,1.542124542,0.019651832,278.843956,207.9274725,88.79377289,27.65897436,339.0531136,0.020825128,0.185714286,76.64871795,1.129304029
interval,1.107142857,0.013121429,190.4642857,147.25,54,6.285714286,207.5357143,0.011178571,0.25,119,0.857142857
intervening,2.041208791,0.026027747,349.6263736,251.6126374,147.4395604,38.93131868,474.760989,0.02873022,0.035714286,137.782967,1.453296703
interview,1.120879121,0.012398718,184.9413919,175.2344322,45.18864469,0,220.4230769,0.0119837,0.243589744,4.80952381,1.047619048
into,0.71577381,0.008758488,127.4386447,121.4375572,17.88644689,3.991987179,145.037832,0.008548403,0.571771978,22.81507555,0.668784341
intrigue,1.572802198,0.016759203,272.4532967,223.1950549,97.27335165,28.73901099,362.1497253,0.017937225,0.17032967,95.75274725,1.230769231
intrigued,1.230769231,0.017184615,256.9230769,207.3076923,36.53846154,33.76923077,277.6153846,0.018484615,0.307692308,0,0.923076923
introduce,1.269230769,0.019778022,257.3919414,236.9798535,67.85164835,2.976190476,307.8076923,0.0232337,0.179487179,22,1.122710623
introduced,1.433281005,0.017607221,241.9929356,191.0651491,83.43799058,22.33594976,302.3288854,0.017542936,0.21978022,44.45368917,1.091836735
invalided,4,0.042607143,388.1428571,216.8571429,180.5,183.2142857,1063.357143,0.052992857,0,193.6428571,2.071428571
invaluable,1.527472527,0.020217033,244.6401099,230.4615385,64.09065934,26.61538462,353.3214286,0.022302473,0.10989011,39.61263736,1.379120879
invariably,1.71978022,0.02156456,248.7884615,207.2994505,104.6016484,50.3021978,399.4532967,0.023620604,0.184065934,153.4395604,1.35989011
investigate,1.211538462,0.015860989,209.8777473,193.6153846,43.40521978,3.482142857,246.9134615,0.016107418,0.254120879,80.90521978,1.067307692
investigation,1.428571429,0.018357143,234.7142857,206,38.64285714,3.785714286,248.4285714,0.01635,0.071428571,40.57142857,1.071428571
investigations,1.892857143,0.021764286,303.6428571,203,111.6071429,26,340.6071429,0.019025,0.214285714,39.17857143,1.214285714
invitation,1.607142857,0.016767857,292.3571429,228.6071429,84.67857143,20.57142857,346.6428571,0.016610714,0.285714286,100.6428571,1.285714286
invited,1.428571429,0.017621429,281.3571429,237.75,70.07142857,13.5,332.25,0.020996429,0.142857143,46.75,1.142857143
inviting,1.642857143,0.021928571,232.6428571,185.4285714,79.64285714,33.85714286,340.7857143,0.021314286,0.214285714,52.07142857,1.214285714
involuntarily,1.076923077,0.013261538,213.8461538,190.4615385,23.38461538,0,213.8461538,0.012815385,0.153846154,28.46153846,0.923076923
involves,1.846153846,0.021669231,259.2307692,190.0769231,116.5384615,82,388.6153846,0.021923077,0.076923077,24.15384615,1.384615385
inward,1.214285714,0.014128571,136.1428571,128.9285714,32.5,8.928571429,170.3571429,0.009657143,0.142857143,129.4285714,1.071428571
iron,1,0.012757143,196.2142857,178.5714286,22.67857143,0,201.25,0.012489286,0.214285714,21.53571429,0.857142857
irrelevant,1.357142857,0.01605,218.9285714,174.0714286,39.35714286,28.14285714,241.5714286,0.012871429,0.214285714,21.57142857,0.928571429
irrepressible,4.142857143,0.05175,430.9285714,218.3571429,208.5,169.5,927,0.055742857,0,56.85714286,2.142857143
irreproachable,1.692307692,0.020530769,250.7692308,106.3076923,114.6923077,110.6153846,349.5384615,0.019392308,0.384615385,112.2307692,1
irritating,1.857142857,0.026171429,303.4285714,210.2857143,107.7857143,24.5,375.5714286,0.026514286,0.214285714,114.1428571,1.285714286
is,0.541040377,0.006686073,102.3321439,98.77791461,13.42524525,1.941234053,114.4442234,0.006787559,0.686486885,22.62303692,0.518683424
isnt,1.118939884,0.013975792,188.7546865,167.8639302,52.34324499,9.847446671,232.8193277,0.014014383,0.464124111,46.66742081,0.997091144
issued,1.857142857,0.020335714,425.8571429,255.8571429,154.7857143,84.28571429,527.5,0.027557143,0.285714286,0,1.357142857
it,0.470165101,0.005761487,87.90074056,85.21600441,10.87659925,1.234684398,97.68569836,0.005734694,0.701929713,18.60353294,0.453787758
ita,0.535714286,0.0062,105.4642857,103.7142857,10.53571429,0,114.25,0.006667857,0.535714286,90.35714286,0.5
items,1,0.010907692,211.3076923,206.4615385,19.15384615,0,225.6153846,0.011961538,0.307692308,31.07692308,0.923076923
its,0.715201465,0.008743807,116.6608288,107.9520375,28.58745421,5.518543956,142.3526786,0.008423615,0.625114469,44.85943223,0.656364469
itself,1.167582418,0.014209301,202.6036107,169.2986656,68.16718995,14.72841444,255.9427002,0.014984341,0.354788069,46.30926217,1.007064364
jar,0.714285714,0.008328571,148.8571429,148.8571429,16,0,164.8571429,0.008857143,0.642857143,0,0.714285714
jaw,0.461538462,0.004615385,105.8461538,89.07692308,16.76923077,0,105.8461538,0.004892308,0.692307692,43.38461538,0.384615385
jealous,1.230769231,0.015166667,235.4102564,204.9487179,50.76923077,3.435897436,259.1538462,0.016153846,0.307692308,63.82051282,1.051282051
jealously,1.214285714,0.014821429,158.5714286,127.3571429,61.35714286,38.5,244.1428571,0.014235714,0.5,0,0.928571429
jealousy,0.846153846,0.010982051,163.0769231,131.5641026,34.48717949,10.38461538,176.4358974,0.010551282,0.41025641,69.25641026,0.692307692
jerking,1.285714286,0.013057143,241.4285714,213.6428571,29.35714286,33,276,0.013071429,0.142857143,35.64285714,1.071428571
jerks,1.076923077,0.013184615,202.6923077,187.7692308,28.92307692,0,216.6923077,0.012853846,0.307692308,11.92307692,1
job,0.626373626,0.007822527,98.40934066,98.40934066,22.03846154,0,120.4478022,0.007347253,0.596153846,68.41483516,0.626373626
join,0.5,0.006064286,91.5,91.5,9.214285714,10.35714286,111.0714286,0.006203571,0.642857143,0,0.5
joined,1.238095238,0.016666667,223.2619048,195.6428571,51.78571429,8.30952381,255.7380952,0.016397619,0.238095238,72.76190476,1.071428571
joke,0.642857143,0.005792857,95.78571429,86.07142857,24.28571429,0,110.3571429,0.004642857,0.571428571,73,0.571428571
joking,1.230769231,0.017523077,194.8461538,179.3846154,26.76923077,12.61538462,218.7692308,0.015076923,0.076923077,176.5384615,1.076923077
jolly,1.238095238,0.014785714,225.8095238,192.8333333,46.95238095,18.52380952,258.3095238,0.01497381,0.238095238,94.92857143,1.047619048
jot,0.821428571,0.008189286,160.1785714,137.2857143,22.89285714,14.14285714,174.3214286,0.008707143,0.607142857,28.5,0.714285714
jour,0.892857143,0.012327198,147.1565934,139.7994505,55.28846154,0,195.0879121,0.012582418,0.365384615,21.57142857,0.821428571
journalists,1.392857143,0.015975,242.8214286,196.0357143,63.96428571,22,286.6428571,0.015407143,0.178571429,14.96428571,1.142857143
judge,1.005494505,0.013388132,184.289011,163.7197802,44.75934066,9.521978022,218.0010989,0.014144066,0.365934066,70.97802198,0.857142857
judgment,1.357142857,0.016421429,217,197.2857143,57.35714286,11.85714286,273.7857143,0.015185714,0.214285714,16.5,1.071428571
judgments,1.285714286,0.014242857,247.4285714,202.0714286,55.57142857,0,257.6428571,0.013807143,0.142857143,69.57142857,1.071428571
judicious,1.428571429,0.015342857,261.7857143,114.1428571,179.2142857,23,330.0714286,0.017157143,0.357142857,144.2857143,0.928571429
jump,0.615384615,0.005738462,107.1538462,107.1538462,0,0,107.1538462,0.004507692,0.384615385,0,0.615384615
jumped,1.505494505,0.016603022,269.9848901,226.760989,72.12225275,39.25137363,363.0989011,0.019814423,0.199175824,49.58791209,1.144230769
jumping,1,0.017092308,221.4615385,221.4615385,0,0,221.4615385,0.018184615,0.153846154,17.38461538,1
juncture,1.107142857,0.014307143,188.1785714,184.7857143,62.78571429,0,247.5714286,0.015407143,0.214285714,21.35714286,1.071428571
jury,0.768907563,0.00882033,144.4515191,132.8474467,23.16289593,1.889463478,159.6813187,0.008759276,0.450872657,53.74305107,0.709114415
just,0.813303718,0.010130991,139.0388123,130.1828384,31.4624737,5.685410334,168.558686,0.009982441,0.506312836,39.41267243,0.759293898
justice,1.031135531,0.013616117,185.3058608,160.0805861,38.07142857,10.46153846,208.6135531,0.013044872,0.298534799,11.84615385,0.880952381
justified,1.357142857,0.015242857,275.4642857,234.5357143,51.78571429,9.25,301.25,0.015714286,0.214285714,21.92857143,1.071428571
keen,0.904761905,0.011307143,157.8809524,153.1190476,35.47619048,7.952380952,196.547619,0.011864286,0.333333333,21.30952381,0.857142857
keenest,1.384615385,0.019869231,226.6923077,180.3846154,103.8461538,23.61538462,307.8461538,0.021923077,0.153846154,79.38461538,1.076923077
keenly,0.964285714,0.01425,185.1071429,179,15.96428571,0,194.9642857,0.013853571,0.25,6.928571429,0.928571429
keep,0.836195055,0.010371463,145.978022,134.768544,25.01133242,7.446428571,174.3557692,0.010079808,0.510989011,30.13701923,0.773351648
keeping,1.092032967,0.012937775,185.0302198,165.4766484,43.67582418,11.18818681,224.1263736,0.01226456,0.289835165,42.66346154,1.020604396
keeps,1.245421245,0.016161172,214.6739927,175.7545788,68.3003663,27.6978022,278.7289377,0.016813919,0.39010989,53.84065934,1.051282051
kept,0.865384615,0.010556777,153.465812,149.290293,27.67612943,6.317765568,183.284188,0.010555128,0.482295482,42.03601954,0.828754579
key,0.69664546,0.008605523,131.0850202,124.9158473,23.57952574,5.15037594,153.645749,0.008864141,0.587622903,17.73915558,0.666570272
keys,0.633558749,0.007541336,118.7256974,115.0608622,10.34826712,1.543956044,126.9530854,0.007324091,0.571851226,26.0498732,0.617075232
killed,1.384615385,0.020523077,280.6923077,268.6923077,66.69230769,20.30769231,355.6923077,0.023807692,0.076923077,50.92307692,1.307692308
kind,0.804814233,0.009485034,141.8139717,127.9345892,30.7433281,5.170068027,166.2176871,0.009336682,0.505756149,18.95342752,0.711930926
kindest,1.142857143,0.0127,197.6428571,164.4285714,56.64285714,0,221.0714286,0.011871429,0.214285714,68.78571429,0.928571429
kindly,1.163461538,0.014437088,189.6799451,182.6263736,66.27472527,6.357142857,259.7225275,0.015084615,0.254120879,85.09478022,1.127747253
kindred,0.857142857,0.01105,178.4285714,148.7142857,29.71428571,0,178.4285714,0.011221429,0.642857143,45.57142857,0.714285714
kissed,1.039835165,0.014002335,166.5714286,155.4711538,38.60576923,9.96978022,204.0467033,0.013010577,0.46978022,13.63461538,0.964285714
kit,1.153846154,0.010676923,179,164.6153846,61.30769231,15.07692308,241,0.010553846,0.384615385,19.15384615,1
kitchen,1.142857143,0.011564286,193.0952381,175.6428571,45.02380952,19.28571429,239.952381,0.012030952,0.30952381,69.11904762,1
knees,0.785714286,0.010195238,141.2142857,132.5238095,20.66666667,0.595238095,153.7857143,0.009909524,0.571428571,21.02380952,0.738095238
knew,0.809294872,0.009461653,136.2380952,131.8811813,28.52152015,3.000686813,164.3736264,0.009267056,0.524496337,33.56272894,0.763507326
knife,0.714285714,0.008885714,167.8571429,167.8571429,0,0,167.8571429,0.010321429,0.5,52.07142857,0.714285714
knock,0.952380952,0.012595238,191.3571429,170.7619048,40.04761905,0,210.8095238,0.014042857,0.404761905,95.07142857,0.857142857
knocked,1.454212454,0.020342857,224.4468864,192.0769231,87.63186813,18.9047619,302.0897436,0.020570147,0.241758242,78.78937729,1.234432234
knocking,1.027472527,0.015330952,196.974359,190.7747253,24.28021978,3.769230769,218.8241758,0.016141575,0.294871795,26.06959707,0.978021978
know,0.823484208,0.010280992,146.3304772,136.2319219,28.06047798,7.54341812,173.5364635,0.010418516,0.514447091,33.30588642,0.761123492
knowing,1.461538462,0.020670696,289.2087912,250.5567766,75.38827839,12.5,345.040293,0.023742857,0.217948718,38.58608059,1.194139194
knowingly,1.107142857,0.012075,202.9642857,155.8571429,53.85714286,15.32142857,225.0357143,0.011475,0.285714286,79.53571429,0.857142857
knowledge,1.172527473,0.013876484,190.9692308,175.4978022,33.99340659,9.815384615,220.1637363,0.012795165,0.189010989,61.02307692,1.042857143
known,0.953427525,0.012271036,150.1588174,134.6195709,49.71088435,5.360544218,193.3916797,0.01177606,0.515698587,28.00340136,0.871271586
knows,1.159340659,0.014128144,191.1678877,175.3547009,54.4023199,8.288156288,240.2588523,0.01392906,0.339438339,82.42796093,1.05982906
la,0.678571429,0.010157143,140.1071429,140.1071429,20.67857143,0,160.7857143,0.011635714,0.571428571,79.35714286,0.678571429
label,0.842857143,0.009998571,144.5,131.9571429,23.65714286,5.957142857,166.4714286,0.009407143,0.4,57.47142857,0.757142857
labelled,1.076923077,0.012238462,289.2307692,243.4615385,45.76923077,0,289.2307692,0.016207692,0.384615385,116.3076923,0.923076923
labourer,1.857142857,0.024614286,281.7857143,176.5714286,141.3571429,38.92857143,385.6428571,0.023814286,0.285714286,28.85714286,1.214285714
lace,1.142857143,0.01335,152.3571429,152.3571429,62.71428571,24.14285714,239.2142857,0.013257143,0.5,9.214285714,1.142857143
lack,0.759157509,0.009095238,128.0210623,125.1117216,26.34981685,7.034798535,158.496337,0.008974359,0.523809524,21.06776557,0.722527473
lacking,1.384615385,0.013776923,196.7692308,159.1538462,41.15384615,22.69230769,260,0.012461538,0.307692308,164.3846154,1
lady,0.812897629,0.009687073,139.3397918,127.4008097,27.7443609,5.348178138,161.0685367,0.009184962,0.506940428,29.76373626,0.751879699
laid,0.882967033,0.01189478,167.232967,161.3840659,26.09065934,4.254395604,191.7291209,0.012656923,0.474175824,53.92527473,0.853846154
lain,0.857142857,0.007842857,134.0714286,134.0714286,53.85714286,0,187.9285714,0.008392857,0.5,20.14285714,0.857142857
lamp,1.071428571,0.013614286,190.9285714,183.7142857,21.28571429,11.5,234.9285714,0.013957143,0.214285714,67.5,1
land,1.034065934,0.010648242,164.7527473,151.2549451,62.6989011,16.98131868,235.3967033,0.011375385,0.543956044,63.58241758,0.958241758
lanes,1.285714286,0.0171,127,120.1428571,46,7.642857143,173.7857143,0.011407143,0.285714286,118.5714286,1.214285714
languor,1.214285714,0.01545,273.5714286,222.1428571,73.85714286,0,296,0.017242857,0.642857143,15.35714286,1.071428571
lapse,1.384615385,0.015876923,249.2307692,214.6923077,90.38461538,0,305.0769231,0.016023077,0.384615385,49.53846154,1.153846154
large,0.869352869,0.011361538,150.1611722,146.6343101,23.31929182,5.004884005,182.7802198,0.011240354,0.474358974,75.8015873,0.844322344
larger,1.214285714,0.016421429,213.5714286,213.5714286,62.21428571,0,275.7857143,0.018107143,0.071428571,75.42857143,1.214285714
last,0.803203838,0.009656609,148.917505,139.3253366,28.19803436,5.669942733,174.6612753,0.01001944,0.481040087,42.40086674,0.742764278
latch,0.769230769,0.010015385,150.6923077,139,38.69230769,0,177.6923077,0.0112,0.538461538,29.15384615,0.692307692
latchkey,1.625,0.023771429,256.6071429,207.9821429,77.32142857,27.875,337.9642857,0.024155357,0.142857143,39.46428571,1.232142857
late,0.89514652,0.010808608,158.3942308,152.3942308,32.64652015,6.946886447,197.8388278,0.010918819,0.580128205,47.17994505,0.829212454
